8	1.000000	1.000000	[1.000000]	TW(hoofd,vrij)	0.371589	I-PRO	B-NP		
9	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	I-PRO	I-NP		
10	I-NP	I-NP	[I-NP]	SPEC(deeleigen)	1.000000	I-PRO	I-NP		
11	0	0	[0]	TW(hoofd,vrij)	0.993492	O	B-NP		
12	ROOT	root	[root]	N(soort,ev,basis,zijd,stan)	0.494754	B-PRO	I-NP		

text 263	.
.
[.]
LET()	1.000000	O	O	2	punct
1	3	3	[3]	TW(hoofd,vrij)	0.855556	O	B-NP		
2	.	.	[.]	LET()	1.000000	O	O		

1	.	.	[.]	LET()	1.000000	O	O		

1	[	[	[[]	LET()	1.000000	O	O		
2	.	.	[.]	LET()	1.000000	O	O		
3	]	]	[]]	LET()	1.000000	O	O		

1	LET	LET	[LET]	SPEC(deeleigen)	1.000000	O	B-NP		
2	(	(	[(]	LET()	1.000000	O	O		
3	)	)	[)]	LET()	1.000000	O	O		
4	1.000000	1.000000	[1.000000]	SPEC(symb)	1.000000	O	B-NP		
5	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
6	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
7	2	2	[2]	TW(hoofd,vrij)	0.582751	O	I-NP		
8	punct	punct	[punct]	N(soort,ev,basis,onz,stan)	0.467459	O	I-NP		

text 27text 281	Admission	Admission	[Admission]	SPEC(vreemd)	1.000000	O	B-NP	0	ROOT
1	1	1	[1]	TW(hoofd,vrij)	0.698220	O	B-NP		
2	Admission_Admission	Admission_Admission	[Admission]_[Admission]	SPEC(deeleigen)_SPEC(deeleigen)	1.000000	O_B-MISC	B-NP_I-NP		
3	[	[	[[]	LET()	1.000000	O	O		
4	Admission	Admission	[Admission]	SPEC(deeleigen)	1.000000	B-MISC	B-NP		
5	]	]	[]]	LET()	1.000000	O	O		
6	SPEC(vreemd)	SPEC(vreemd)	[SPEC(vreemd)]	SPEC(deeleigen)	1.000000	B-MISC	B-NP		
7	1.000000	1.000000	[1.000000]	TW(hoofd,vrij)	0.377066	O	B-NP		
8	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
9	B-NP	B-NP	[B-NP]	SPEC(deeleigen)	1.000000	B-MISC	I-NP		
10	0	0	[0]	TW(hoofd,vrij)	0.993492	O	B-NP		
11	ROOT	root	[root]	N(soort,ev,basis,zijd,stan)	0.494754	B-MISC	I-NP		

text 292	by	by	[by]	SPEC(vreemd)	1.000000	O	I-NP	0	ROOT
1	2	2	[2]	SPEC(vreemd)	1.000000	O	B-NP		
2	by	by	[by]	SPEC(vreemd)	1.000000	O	I-NP		
3	by	by	[by]	SPEC(vreemd)	1.000000	O	I-NP		
4	[	[	[[]	LET()	1.000000	O	O		
5	by	by	[by]	SPEC(vreemd)	1.000000	O	B-NP		
6	]	]	[]]	LET()	1.000000	O	B-NP		
7	SPEC(vreemd)	SPEC(vreemd)	[SPEC(vreemd)]	SPEC(deeleigen)	1.000000	B-PRO	I-NP		
8	1.000000	1.000000	[1.000000]	TW(hoofd,vrij)	0.371589	I-PRO	I-NP		
9	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	I-PRO	I-NP		
10	I-NP	I-NP	[I-NP]	SPEC(deeleigen)	1.000000	I-PRO	I-NP		
11	0	0	[0]	TW(hoofd,vrij)	0.993492	O	B-NP		
12	ROOT	root	[root]	N(soort,ev,basis,zijd,stan)	0.494754	B-PRO	I-NP		

text 303	general	general	[general]	SPEC(vreemd)	1.000000	B-PRO	B-NP	0	ROOT
1	3	3	[3]	SPEC(vreemd)	1.000000	O	B-NP		
2	general	general	[general]	SPEC(vreemd)	1.000000	O	I-NP		
3	general	general	[general]	SPEC(vreemd)	1.000000	O	I-NP		
4	[	[	[[]	LET()	1.000000	O	O		
5	general	general	[general]	SPEC(vreemd)	1.000000	O	B-NP		
6	]	]	[]]	LET()	1.000000	O	B-NP		
7	SPEC(vreemd)	SPEC(vreemd)	[SPEC(vreemd)]	SPEC(deeleigen)	1.000000	B-MISC	I-NP		
8	1.000000	1.000000	[1.000000]	TW(hoofd,prenom,stan)	0.351449	O	I-NP		
9	B-PRO_B-NP	B-PRO_B-NP	[B-PRO]_[B-NP]	SPEC(deeleigen)_SPEC(deeleigen)	1.000000	B-MISC_I-MISC	I-NP_I-NP		
10	0	0	[0]	TW(hoofd,vrij)	0.993492	O	I-NP		
11	ROOT	root	[root]	N(soort,ev,basis,zijd,stan)	0.494754	B-MISC	I-NP		

text 314	physician	physician	[physician]	SPEC(vreemd)	1.000000	I-PRO	I-NP	0	ROOT
1	4	4	[4]	SPEC(vreemd)	1.000000	B-PRO	B-NP		
2	physician	physician	[physician]	SPEC(vreemd)	1.000000	I-PRO	I-NP		
3	physician	physician	[physician]	SPEC(vreemd)	1.000000	I-PRO	I-NP		
4	[	[	[[]	LET()	1.000000	I-PRO	O		
5	physician	physician	[physician]	SPEC(vreemd)	1.000000	I-PRO	B-NP		
6	]	]	[]]	LET()	1.000000	O	O		
7	SPEC(vreemd)	SPEC(vreemd)	[SPEC(vreemd)]	SPEC(deeleigen)	1.000000	B-PRO	B-NP		
8	1.000000	1.000000	[1.000000]	TW(hoofd,prenom,stan)	0.351449	I-PRO	B-NP		
9	I-PRO_I-NP	I-PRO_I-NP	[I-PRO]_[I-NP]	SPEC(deeleigen)_SPEC(deeleigen)	1.000000	I-PRO_I-PRO	I-NP_B-NP		
10	0	0	[0]	TW(hoofd,vrij)	0.993492	O	B-NP		
11	ROOT	root	[root]	N(soort,ev,basis,zijd,stan)	0.494754	B-PRO	I-NP		

text 325	.
.
[.]
LET()	1.000000	O	O	4	punct
1	5	5	[5]	TW(hoofd,vrij)	0.855556	O	B-NP		
2	.	.	[.]	LET()	1.000000	O	O		

1	.	.	[.]	LET()	1.000000	O	O		

1	[	[	[[]	LET()	1.000000	O	O		
2	.	.	[.]	LET()	1.000000	O	O		
3	]	]	[]]	LET()	1.000000	O	O		

1	LET	LET	[LET]	SPEC(deeleigen)	1.000000	O	B-NP		
2	(	(	[(]	LET()	1.000000	O	O		
3	)	)	[)]	LET()	1.000000	O	O		
4	1.000000	1.000000	[1.000000]	SPEC(symb)	1.000000	O	B-NP		
5	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
6	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
7	4	4	[4]	TW(hoofd,vrij)	0.582751	O	I-NP		
8	punct	punct	[punct]	N(soort,ev,basis,onz,stan)	0.467459	O	I-NP		

text 33text 341	Hashimoto	hashimoto	[hashimoto]	N(soort,ev,basis,zijd,stan)	0.842960	O	B-NP	0	ROOT
1	1	1	[1]	TW(hoofd,vrij)	0.698220	O	B-NP		
2	Hashimoto	hashimoto	[hashimoto]	N(soort,ev,basis,zijd,stan)	0.826143	B-PER	B-NP		
3	hashimoto	hashimoto	[hashimoto]	SPEC(deeleigen)	1.000000	O	I-NP		
4	[	[	[[]	LET()	1.000000	O	O		
5	hashimoto	hashimoto	[hashimoto]	N(soort,ev,basis,zijd,stan)	1.000000	O	B-NP		
6	]	]	[]]	LET()	1.000000	O	B-NP		
7	N	n	[n]	N(soort,ev,basis,zijd,stan)	0.666667	B-MISC	I-NP		
8	(	(	[(]	LET()	1.000000	O	O		
9	soort	soort	[soort]	N(soort,ev,basis,genus,stan)	0.600000	O	B-NP		
10	,	,	[,]	LET()	1.000000	O	O		
11	ev	ev	[ev]	SPEC(deeleigen)	1.000000	O	B-NP		
12	,	,	[,]	LET()	1.000000	O	O		
13	basis	basis	[basis]	N(soort,ev,basis,zijd,stan)	0.999633	O	B-NP		
14	,	,	[,]	LET()	1.000000	O	O		
15	zijd	zijd	[zijd]	BW()	0.500000	O	B-NP		
16	,	,	[,]	LET()	1.000000	O	O		
17	stan	stan	[stan]	SPEC(deeleigen)	1.000000	O	B-NP		
18	)	)	[)]	LET()	1.000000	O	O		
19	0.842960	0.842960	[0.842960]	SPEC(symb)	1.000000	O	B-NP		
20	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
21	B-NP	B-NP	[B-NP]	SPEC(deeleigen)	1.000000	B-MISC	I-NP		
22	0	0	[0]	TW(hoofd,vrij)	0.993492	O	B-NP		
23	ROOT	root	[root]	N(soort,ev,basis,zijd,stan)	0.494754	B-MISC	I-NP		

text 352	ziekte	ziekte	[ziek][te]	N(soort,ev,basis,zijd,stan)	0.989848	O	I-NP	1	mod
1	2	2	[2]	TW(hoofd,prenom,stan)	0.500000	O	B-NP		
2	ziekte	ziekte	[ziek][te]	N(soort,ev,basis,zijd,stan)	0.947368	O	I-NP		
3	ziekte	ziekte	[ziek][te]	N(soort,ev,basis,zijd,stan)	0.997608	O	I-NP		
4	[	[	[[]	LET()	1.000000	O	O		
5	ziek	ziek	[ziek]	ADJ(vrij,basis,zonder)	0.993503	O	B-ADJP		
6	]	]	[]]	LET()	1.000000	O	O		
7	[	[	[[]	LET()	1.000000	O	O		
8	te	te	[te]	VZ(init)	0.893617	O	B-VP		
9	]	]	[]]	LET()	1.000000	O	O		
10	N	n	[n]	N(soort,ev,basis,zijd,stan)	0.666667	B-MISC	B-NP		
11	(	(	[(]	LET()	1.000000	O	O		
12	soort	soort	[soort]	N(soort,ev,basis,genus,stan)	0.600000	O	B-NP		
13	,	,	[,]	LET()	1.000000	O	O		
14	ev	ev	[ev]	SPEC(deeleigen)	1.000000	O	B-NP		
15	,	,	[,]	LET()	1.000000	O	O		
16	basis	basis	[basis]	N(soort,ev,basis,zijd,stan)	0.999633	O	B-NP		
17	,	,	[,]	LET()	1.000000	O	O		
18	zijd	zijd	[zijd]	BW()	0.500000	O	B-NP		
19	,	,	[,]	LET()	1.000000	O	O		
20	stan	stan	[stan]	SPEC(deeleigen)	1.000000	O	B-NP		
21	)	)	[)]	LET()	1.000000	O	O		
22	0.989848	0.989848	[0.989848]	TW(hoofd,prenom,stan)	0.537954	O	B-NP		
23	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
24	I-NP	I-NP	[I-NP]	SPEC(deeleigen)	1.000000	B-ORG	I-NP		
25	1	1	[1]	TW(hoofd,vrij)	0.698220	O	I-NP		
26	mod	mod	[mod]	ADJ(vrij,basis,zonder)	0.455688	O	I-NP		

text 363	van	van	[van]	VZ(fin)	0.866995	O	B-PP	0	ROOT
1	3	3	[3]	TW(hoofd,nom,zonder-n,basis)	1.000000	O	B-NP		
2	van	van	[van]	VZ(init)	0.972414	O	B-PP		
3	van	van	[van]	VZ(init)	0.954545	O	B-PP		
4	[	[	[[]	LET()	1.000000	O	O		
5	van	van	[van]	VZ(init)	0.954545	O	B-PP		
6	]	]	[]]	LET()	1.000000	O	B-NP		
7	VZ(fin)	VZ(fin)	[VZ(fin)]	SPEC(deeleigen)	1.000000	B-ORG	B-NP		
8	0.866995	0.866995	[0.866995]	TW(hoofd,vrij)	0.396264	O	B-NP		
9	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
10	B-PP	B-PP	[B-PP]	SPEC(deeleigen)	1.000000	B-MISC	I-NP		
11	0	0	[0]	TW(hoofd,vrij)	0.993492	O	B-NP		
12	ROOT	root	[root]	N(soort,ev,basis,zijd,stan)	0.494754	B-MISC	I-NP		

text 374	.
.
[.]
LET()	1.000000	O	O	3	punct
1	4	4	[4]	TW(hoofd,vrij)	0.855556	O	B-NP		
2	.	.	[.]	LET()	1.000000	O	O		

1	.	.	[.]	LET()	1.000000	O	O		

1	[	[	[[]	LET()	1.000000	O	O		
2	.	.	[.]	LET()	1.000000	O	O		
3	]	]	[]]	LET()	1.000000	O	O		

1	LET	LET	[LET]	SPEC(deeleigen)	1.000000	O	B-NP		
2	(	(	[(]	LET()	1.000000	O	O		
3	)	)	[)]	LET()	1.000000	O	O		
4	1.000000	1.000000	[1.000000]	SPEC(symb)	1.000000	O	B-NP		
5	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
6	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
7	3	3	[3]	TW(hoofd,vrij)	0.582751	O	I-NP		
8	punct	punct	[punct]	N(soort,ev,basis,onz,stan)	0.467459	O	I-NP		

text 38text 391	Chronic	Chronic	[Chronic]	SPEC(deeleigen)	1.000000	B-PER	B-NP	2	det
1	1	1	[1]	TW(hoofd,vrij)	0.698220	O	B-NP		
2	Chronic_Chronic	Chronic_Chronic	[Chronic]_[Chronic]	SPEC(deeleigen)_SPEC(deeleigen)	1.000000	B-PER_I-PER	B-NP_I-NP		
3	[	[	[[]	LET()	1.000000	O	O		
4	Chronic	Chronic	[Chronic]	SPEC(deeleigen)	1.000000	B-PER	B-NP		
5	]	]	[]]	LET()	1.000000	O	O		
6	SPEC(deeleigen)	SPEC(deeleigen)	[SPEC(deeleigen)]	SPEC(deeleigen)	1.000000	B-PER	B-NP		
7	1.000000	1.000000	[1.000000]	TW(hoofd,prenom,stan)	0.357196	O	B-NP		
8	B-PER	b-per	[b-per]	ADJ(prenom,basis,zonder)	0.307574	B-MISC	I-NP		
9	B-NP	B-NP	[B-NP]	SPEC(deeleigen)	1.000000	I-MISC	B-NP		
10	2	2	[2]	TW(hoofd,vrij)	0.582751	O	I-NP		
11	det	det	[det]	VNW(aanw,pron,stan,vol,3o,ev)	0.600000	O	I-NP		

text 402	hydrops	hydrops	[hydrop][s]	N(soort,mv,basis)	0.439470	O	I-NP	0	ROOT
1	2	2	[2]	TW(hoofd,vrij)	0.582751	O	B-NP		
2	hydrops	hydrops	[hydrop][s]	N(soort,mv,basis)	0.679592	O	I-NP		
3	hydrops	hydrops	[hydrop][s]	N(soort,mv,basis)	0.728069	O	B-VP		
4	[	[	[[]	LET()	1.000000	O	O		
5	hydrop	hydrop	[hydrop]	N(soort,ev,basis,zijd,stan)	0.530555	O	B-NP		
6	]	]	[]]	LET()	1.000000	O	O		
7	[	[	[[]	LET()	1.000000	O	O		
8	s	s	[s]	N(soort,ev,basis,zijd,stan)	0.500000	O	B-NP		
9	]	]	[]]	LET()	1.000000	O	O		
10	N	n	[n]	N(soort,ev,basis,zijd,stan)	0.666667	B-MISC	B-NP		
11	(	(	[(]	LET()	1.000000	O	O		
12	soort	soort	[soort]	N(soort,ev,basis,genus,stan)	0.600000	O	B-NP		
13	,	,	[,]	LET()	1.000000	O	O		
14	mv	mv	[mv]	VNW(pers,pron,dial)	0.358287	O	B-NP		
15	,	,	[,]	LET()	1.000000	O	O		
16	basis	basis	[basis]	N(soort,ev,basis,zijd,stan)	0.992157	O	B-NP		
17	)	)	[)]	LET()	1.000000	O	O		
18	0.439470	0.439470	[0.439470]	SPEC(symb)	1.000000	O	B-NP		
19	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
20	I-NP	I-NP	[I-NP]	SPEC(deeleigen)	1.000000	O	I-NP		
21	0	0	[0]	TW(hoofd,vrij)	0.993492	O	B-NP		
22	ROOT	root	[root]	N(soort,ev,basis,zijd,stan)	0.494754	O	I-NP		

text 413	.
.
[.]
LET()	1.000000	O	O	2	punct
1	3	3	[3]	TW(hoofd,vrij)	0.855556	O	B-NP		
2	.	.	[.]	LET()	1.000000	O	O		

1	.	.	[.]	LET()	1.000000	O	O		

1	[	[	[[]	LET()	1.000000	O	O		
2	.	.	[.]	LET()	1.000000	O	O		
3	]	]	[]]	LET()	1.000000	O	O		

1	LET	LET	[LET]	SPEC(deeleigen)	1.000000	O	B-NP		
2	(	(	[(]	LET()	1.000000	O	O		
3	)	)	[)]	LET()	1.000000	O	O		
4	1.000000	1.000000	[1.000000]	SPEC(symb)	1.000000	O	B-NP		
5	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
6	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
7	2	2	[2]	TW(hoofd,vrij)	0.582751	O	I-NP		
8	punct	punct	[punct]	N(soort,ev,basis,onz,stan)	0.467459	O	I-NP		

text 42text 431	Adult	adult	[adult]	WW(pv,tgw,met-t)	0.534752	O	B-NP	0	ROOT
1	1	1	[1]	TW(hoofd,vrij)	0.698220	O	B-NP		
2	Adult	adult	[adult]	WW(pv,tgw,met-t)	0.914147	O	I-NP		
3	adult	adult	[adult]	N(soort,ev,basis,zijd,stan)	0.997608	O	B-VP		
4	[	[	[[]	LET()	1.000000	O	O		
5	adult	adult	[adult]	N(soort,ev,basis,zijd,stan)	0.997608	O	B-NP		
6	]	]	[]]	LET()	1.000000	O	B-NP		
7	WW	WW	[WW]	SPEC(deeleigen)	1.000000	B-MISC	I-NP		
8	(	(	[(]	LET()	1.000000	O	O		
9	pv	pv	[pv]	N(soort,ev,basis,zijd,stan)	0.743247	O	B-NP		
10	,	,	[,]	LET()	1.000000	O	O		
11	tgw	tgw	[tgw]	N(soort,ev,basis,zijd,stan)	0.507013	O	B-NP		
12	,	,	[,]	LET()	1.000000	O	O		
13	met-t	met-t	[met-t]	N(soort,ev,basis,zijd,stan)	0.403047	O	B-NP		
14	)	)	[)]	LET()	1.000000	O	O		
15	0.534752	0.534752	[0.534752]	SPEC(symb)	1.000000	O	B-NP		
16	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
17	B-NP	B-NP	[B-NP]	SPEC(deeleigen)	1.000000	B-MISC	I-NP		
18	0	0	[0]	TW(hoofd,vrij)	0.993492	O	B-NP		
19	ROOT	root	[root]	N(soort,ev,basis,zijd,stan)	0.494754	B-MISC	I-NP		

text 442	metachromatic	metachromatic	[metachromatic]	SPEC(vreemd)	1.000000	O	I-NP	0	ROOT
1	2	2	[2]	TW(hoofd,vrij)	0.582751	O	B-NP		
2	metachromatic	metachromatic	[metachromatic]	ADJ(prenom,basis,zonder)	0.306900	O	I-NP		
3	metachromatic	metachromatic	[met][achromatic]	N(soort,ev,basis,zijd,stan)	0.613896	O	B-VP		
4	[	[	[[]	LET()	1.000000	O	O		
5	metachromatic	metachromatic	[met][achromatic]	N(soort,ev,basis,zijd,stan)	0.314974	O	B-NP		
6	]	]	[]]	LET()	1.000000	O	B-NP		
7	SPEC(vreemd)	SPEC(vreemd)	[SPEC(vreemd)]	SPEC(deeleigen)	1.000000	B-PRO	I-NP		
8	1.000000	1.000000	[1.000000]	SPEC(symb)	1.000000	I-PRO	I-NP		
9	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	I-PRO	I-NP		
10	I-NP	I-NP	[I-NP]	SPEC(deeleigen)	1.000000	I-PRO	I-NP		
11	0	0	[0]	TW(hoofd,vrij)	0.993492	O	B-NP		
12	ROOT	root	[root]	N(soort,ev,basis,zijd,stan)	0.494754	B-PRO	I-NP		

text 453	leukodystrophy	leukodystrophy	[leukodystrophy]	SPEC(vreemd)	1.000000	O	I-NP	0	ROOT
1	3	3	[3]	TW(hoofd,vrij)	0.582751	O	B-NP		
2	leukodystrophy	leukodystrophy	[leukodystrophy]	SPEC(vreemd)	1.000000	O	I-NP		
3	leukodystrophy	leukodystrophy	[leukodystrophy]	SPEC(vreemd)	1.000000	O	B-NP		
4	[	[	[[]	LET()	1.000000	O	O		
5	leukodystrophy	leukodystrophy	[leukodystrophy]	SPEC(vreemd)	1.000000	O	B-NP		
6	]	]	[]]	LET()	1.000000	O	B-NP		
7	SPEC(vreemd)	SPEC(vreemd)	[SPEC(vreemd)]	SPEC(deeleigen)	1.000000	B-PRO	I-NP		
8	1.000000	1.000000	[1.000000]	TW(hoofd,vrij)	0.371589	I-PRO	I-NP		
9	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	I-PRO	I-NP		
10	I-NP	I-NP	[I-NP]	SPEC(deeleigen)	1.000000	I-PRO	I-NP		
11	0	0	[0]	TW(hoofd,vrij)	0.993492	O	B-NP		
12	ROOT	root	[root]	N(soort,ev,basis,zijd,stan)	0.494754	B-PRO	I-NP		

text 464	.
.
[.]
LET()	1.000000	O	O	3	punct
1	4	4	[4]	TW(hoofd,vrij)	0.855556	O	B-NP		
2	.	.	[.]	LET()	1.000000	O	O		

1	.	.	[.]	LET()	1.000000	O	O		

1	[	[	[[]	LET()	1.000000	O	O		
2	.	.	[.]	LET()	1.000000	O	O		
3	]	]	[]]	LET()	1.000000	O	O		

1	LET	LET	[LET]	SPEC(deeleigen)	1.000000	O	B-NP		
2	(	(	[(]	LET()	1.000000	O	O		
3	)	)	[)]	LET()	1.000000	O	O		
4	1.000000	1.000000	[1.000000]	SPEC(symb)	1.000000	O	B-NP		
5	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
6	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
7	3	3	[3]	TW(hoofd,vrij)	0.582751	O	I-NP		
8	punct	punct	[punct]	N(soort,ev,basis,onz,stan)	0.467459	O	I-NP		

text 47text 481	H	h	[h]	N(soort,ev,basis,zijd,stan)	0.714286	O	B-NP	0	ROOT
1	1	1	[1]	TW(hoofd,vrij)	0.666667	O	B-NP		
2	H	h	[h]	N(soort,ev,basis,zijd,stan)	0.755285	O	B-NP		
3	h	h	[h]	SPEC(symb)	1.000000	O	I-NP		
4	[	[	[[]	LET()	1.000000	O	O		
5	h	h	[h]	SPEC(symb)	1.000000	O	B-NP		
6	]	]	[]]	LET()	1.000000	O	O		
7	N	n	[n]	N(soort,ev,basis,zijd,stan)	0.666667	B-MISC	B-NP		
8	(	(	[(]	LET()	1.000000	O	O		
9	soort	soort	[soort]	N(soort,ev,basis,genus,stan)	0.600000	O	B-NP		
10	,	,	[,]	LET()	1.000000	O	O		
11	ev	ev	[ev]	SPEC(deeleigen)	1.000000	O	B-NP		
12	,	,	[,]	LET()	1.000000	O	O		
13	basis	basis	[basis]	N(soort,ev,basis,zijd,stan)	0.999633	O	B-NP		
14	,	,	[,]	LET()	1.000000	O	O		
15	zijd	zijd	[zijd]	BW()	0.500000	O	B-NP		
16	,	,	[,]	LET()	1.000000	O	O		
17	stan	stan	[stan]	SPEC(deeleigen)	1.000000	O	B-NP		
18	)	)	[)]	LET()	1.000000	O	O		
19	0.714286	0.714286	[0.714286]	TW(hoofd,prenom,stan)	0.567401	O	B-NP		
20	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
21	B-NP	B-NP	[B-NP]	SPEC(deeleigen)	1.000000	B-MISC	I-NP		
22	0	0	[0]	TW(hoofd,vrij)	0.993492	O	B-NP		
23	ROOT	root	[root]	N(soort,ev,basis,zijd,stan)	0.494754	B-MISC	I-NP		

text 492	/	/	[/]	LET()	1.000000	O	I-NP	1	punct
1	2	2	[2]	SPEC(symb)	1.000000	O	B-NP		
2	/	/	[/]	LET()	1.000000	O	I-NP		
3	/	/	[/]	LET()	1.000000	O	O		
4	[	[	[[]	LET()	1.000000	O	O		
5	/	/	[/]	LET()	1.000000	O	O		
6	]	]	[]]	LET()	1.000000	O	O		
7	LET	LET	[LET]	SPEC(deeleigen)	1.000000	B-LOC	B-NP		
8	(	(	[(]	LET()	1.000000	O	O		
9	)	)	[)]	LET()	1.000000	O	O		
10	1.000000	1.000000	[1.000000]	SPEC(symb)	1.000000	O	B-NP		
11	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
12	I-NP	I-NP	[I-NP]	SPEC(deeleigen)	1.000000	B-ORG	I-NP		
13	1	1	[1]	TW(hoofd,vrij)	0.698220	O	I-NP		
14	punct	punct	[punct]	N(soort,ev,basis,zijd,stan)	0.397555	O	I-NP		

text 503	O	o	[o]	TSW()	0.468750	O	I-NP	0	ROOT
1	3	3	[3]	TW(hoofd,vrij)	0.582751	O	B-NP		
2	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
3	o	o	[o]	TSW()	1.000000	O	O		
4	[	[	[[]	LET()	1.000000	O	O		
5	o	o	[o]	TSW()	1.000000	O	B-TSW		
6	]	]	[]]	LET()	1.000000	O	O		
7	TSW	TSW	[TSW]	SPEC(deeleigen)	1.000000	B-MISC	B-NP		
8	(	(	[(]	LET()	1.000000	O	O		
9	)	)	[)]	LET()	1.000000	O	O		
10	0.468750	0.468750	[0.468750]	SPEC(symb)	1.000000	O	B-NP		
11	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
12	I-NP	I-NP	[I-NP]	SPEC(deeleigen)	1.000000	O	I-NP		
13	0	0	[0]	TW(hoofd,vrij)	0.993492	O	B-NP		
14	ROOT	root	[root]	N(soort,ev,basis,zijd,stan)	0.494754	O	I-NP		

text 514	-	-	[-]	LET()	1.000000	O	O	3	punct
1	4	4	[4]	TW(hoofd,vrij)	0.833333	O	B-NP		
2	-	-	[-]	LET()	1.000000	O	I-NP		
3	-	-	[-]	LET()	1.000000	O	O		
4	[	[	[[]	LET()	1.000000	O	O		
5	-	-	[-]	LET()	1.000000	O	O		
6	]	]	[]]	LET()	1.000000	O	O		
7	LET	LET	[LET]	SPEC(deeleigen)	1.000000	O	B-NP		
8	(	(	[(]	LET()	1.000000	O	O		
9	)	)	[)]	LET()	1.000000	O	O		
10	1.000000	1.000000	[1.000000]	SPEC(symb)	1.000000	O	B-NP		
11	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
12	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
13	3	3	[3]	TW(hoofd,vrij)	0.582751	O	I-NP		
14	punct	punct	[punct]	N(soort,ev,basis,onz,stan)	0.467459	O	I-NP		

text 525	retinal	retinal	[retinal]	SPEC(vreemd)	1.000000	O	B-NP	0	ROOT
1	5	5	[5]	TW(hoofd,vrij)	0.582751	O	B-NP		
2	retinal	retinal	[retinal]	SPEC(symb)	1.000000	O	I-NP		
3	retinal	retinal	[retinal]	N(soort,ev,basis,onz,stan)	0.550523	O	I-NP		
4	[	[	[[]	LET()	1.000000	O	O		
5	retinal	retinal	[retinal]	SPEC(vreemd)	1.000000	O	B-NP		
6	]	]	[]]	LET()	1.000000	O	B-NP		
7	SPEC(vreemd)	SPEC(vreemd)	[SPEC(vreemd)]	SPEC(deeleigen)	1.000000	B-PRO	I-NP		
8	1.000000	1.000000	[1.000000]	TW(hoofd,vrij)	0.371589	I-PRO	I-NP		
9	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	I-PRO	I-NP		
10	B-NP	B-NP	[B-NP]	SPEC(deeleigen)	1.000000	I-PRO	I-NP		
11	0	0	[0]	TW(hoofd,vrij)	0.993492	O	B-NP		
12	ROOT	root	[root]	N(soort,ev,basis,zijd,stan)	0.494754	B-PRO	I-NP		

text 536	detachment	detachment	[detachment]	SPEC(vreemd)	1.000000	O	I-NP	0	ROOT
1	6	6	[6]	TW(hoofd,vrij)	0.582751	O	B-NP		
2	detachment	detachment	[det][achment]	N(soort,ev,basis,zijd,stan)	0.493244	O	I-NP		
3	detachment	detachment	[det][achment]	N(soort,ev,basis,zijd,stan)	0.565219	O	I-NP		
4	[	[	[[]	LET()	1.000000	O	O		
5	detachment	detachment	[det][achment]	N(soort,ev,basis,zijd,stan)	0.697492	O	B-NP		
6	]	]	[]]	LET()	1.000000	O	B-NP		
7	SPEC(vreemd)	SPEC(vreemd)	[SPEC(vreemd)]	SPEC(deeleigen)	1.000000	B-PRO	I-NP		
8	1.000000	1.000000	[1.000000]	SPEC(symb)	1.000000	I-PRO	I-NP		
9	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	I-PRO	I-NP		
10	I-NP	I-NP	[I-NP]	SPEC(deeleigen)	1.000000	I-PRO	I-NP		
11	0	0	[0]	TW(hoofd,vrij)	0.993492	O	B-NP		
